,Authors,ArticleTitle,JournalTitle,JournalVolume,JournalDate,PUBID,Abstact,DOI
132,"Silvia Pineda, Tara K Sigdel, Jieming Chen, Annette M Jackson, Marina Sirota, Minnie M Sarwal",Novel Non-Histocompatibility Antigen Mismatched Variants Improve the Ability to Predict Antibody-Mediated Rejection Risk in Kidney Transplant.,,8,,PMID: 29259604,"Transplant rejection is the critical clinical end-point limiting indefinite survival after histocompatibility antigen (HLA) mismatched organ transplantation. The predominant cause of late graft loss is antibody-mediated rejection (AMR), a process whereby injury to the organ is caused by donor-specific antibodies, which bind to HLA and non-HLA (nHLA) antigens. AMR is incompletely diagnosed as donor/recipient (D/R) matching is only limited to the HLA locus and critical nHLA immunogenic antigens remain to be identified. We have developed an integrative computational approach leveraging D/R exome sequencing and gene expression to predict clinical post-transplant outcome. We performed a rigorous statistical analysis of 28 highly annotated D/R kidney transplant pairs with biopsy-confirmed clinical outcomes of rejection [either AMR or T-cell-mediated rejection (CMR)] and no-rejection (NoRej), identifying a significantly higher number of mismatched nHLA variants in AMR (ANOVA-p-value = 0.02). Using Fisher's exact test, we identified 123 variants associated mainly with risk of AMR (p-value < 0.001). In addition, we applied a machine-learning technique to circumvent the issue of statistical power and we found a subset of 65 variants using random forest, that are predictive of post-tx AMR showing a very low error rate. These variants are functionally relevant to the rejection process in the kidney and AMR as they relate to genes and/or expression quantitative trait loci (eQTLs) that are enriched in genes expressed in kidney and vascular endothelium and underlie the immunobiology of graft rejection. In addition to current D/R HLA mismatch evaluation, additional mismatch nHLA D/R variants will enhance the stratification of post-tx AMR risk even before engraftment of the organ. This innovative study design is applicable in all solid organ transplants, where the impact of mitigating AMR on graft survival may be greater, with considerable benefits on improving human morbidity and mortality and opens the door to precision immunosuppression and extended tx survival.",
133,,,,,,,,
134,"Felix Breden, Eline T Luning Prak, Bjoern Peters, Florian Rubelt, Chaim A Schramm, Christian E Busse, Jason A Vander Heiden, Scott Christley, Syed Ahmad Chan Bukhari, Adrian Thorogood, Frederick A Matsen Iv, Yariv Wine, Uri Laserson, David Klatzmann, Daniel C Douek, Marie-Paule Lefranc, Andrew M Collins, Tania Bubela, Steven H Kleinstein, Corey T Watson, Lindsay G Cowell, Jamie K Scott, Thomas B Kepler",Reproducibility and Reuse of Adaptive Immune Receptor Repertoire Data.,,8,,PMID: 29163494,"High-throughput sequencing (HTS) of immunoglobulin (B-cell receptor, antibody) and T-cell receptor repertoires has increased dramatically since the technique was introduced in 2009 (1-3). This experimental approach explores the maturation of the adaptive immune system and its response to antigens, pathogens, and disease conditions in exquisite detail. It holds significant promise for diagnostic and therapy-guiding applications. New technology often spreads rapidly, sometimes more rapidly than the understanding of how to make the products of that technology reliable, reproducible, or usable by others. As complex technologies have developed, scientific communities have come together to adopt common standards, protocols, and policies for generating and sharing data sets, such as the MIAME protocols developed for microarray experiments. The Adaptive Immune Receptor Repertoire (AIRR) Community formed in 2015 to address similar issues for HTS data of immune repertoires. The purpose of this perspective is to provide an overview of the AIRR Community's founding principles and present the progress that the AIRR Community has made in developing standards of practice and data sharing protocols. Finally, and most important, we invite all interested parties to join this effort to facilitate sharing and use of these powerful data sets (join@airr-community.org).",
135,"Florian Rubelt, Christian E Busse, Syed Ahmad Chan Bukhari, Jean-Philippe Bürckert, Encarnita Mariotti-Ferrandiz, Lindsay G Cowell, Corey T Watson, Nishanth Marthandan, William J Faison, Uri Hershberg, Uri Laserson, Brian D Corrie, Mark M Davis, Bjoern Peters, Marie-Paule Lefranc, Jamie K Scott, Felix Breden, Eline T Luning Prak, Steven H Kleinstein",Adaptive Immune Receptor Repertoire Community recommendations for sharing immune-repertoire sequencing data.,,18,,PMID: 29144493,,
136,"Dvir Aran, Zicheng Hu, Atul J Butte",xCell: digitally portraying the tissue cellular heterogeneity landscape.,,18,,PMID: 29141660,"Tissues are complex milieus consisting of numerous cell types. Several recent methods have attempted to enumerate cell subsets from transcriptomes. However, the available methods have used limited sources for training and give only a partial portrayal of the full cellular landscape. Here we present xCell, a novel gene signature-based method, and use it to infer 64 immune and stromal cell types. We harmonized 1822 pure human cell type transcriptomes from various sources and employed a curve fitting approach for linear comparison of cell types and introduced a novel spillover compensation technique for separating them. Using extensive in silico analyses and comparison to cytometry immunophenotyping, we show that xCell outperforms other methods. xCell is available at http://xCell.ucsf.edu/ .",
137,"Xiaoming Wang, Carolyn Williams, Zhen Hua Liu, Joe Croghan",Big data management challenges in health research-a literature review.,,20,,PMID: 28968677,"Big data management for information centralization (i.e. making data of interest findable) and integration (i.e. making related data connectable) in health research is a defining challenge in biomedical informatics. While essential to create a foundation for knowledge discovery, optimized solutions to deliver high-quality and easy-to-use information resources are not thoroughly explored. In this review, we identify the gaps between current data management approaches and the need for new capacity to manage big data generated in advanced health research. Focusing on these unmet needs and well-recognized problems, we introduce state-of-the-art concepts, approaches and technologies for data management from computing academia and industry to explore improvement solutions. We explain the potential and significance of these advances for biomedical informatics. In addition, we discuss specific issues that have a great impact on technical solutions for developing the next generation of digital products (tools and data) to facilitate the raw-data-to-knowledge process in health research.",
138,"Diana L Gerrard, Ann Hawkinson, Tyler Sherman, Cassandra M Modahl, Gretchen Hume, Corey L Campbell, Tony Schountz, Seth Frietze",Transcriptomic Signatures of Tacaribe Virus-Infected Jamaican Fruit Bats.,,2,,PMID: 28959737,"Tacaribe virus (TCRV) is a mammalian arenavirus that was first isolated from artibeus bats in the 1950s. Subsequent experimental infection of Jamaican fruit bats (Artibeus jamaicensis) caused a disease similar to that of naturally infected bats. Although substantial attention has focused on bats as reservoir hosts of viruses that cause human disease, little is known about the interactions between bats and their pathogens. We performed a transcriptome-wide study to illuminate the response of Jamaican fruit bats experimentally infected with TCRV. Differential gene expression analysis of multiple tissues revealed global and organ-specific responses associated with innate antiviral responses, including interferon alpha/beta and Toll-like receptor signaling, activation of complement cascades, and cytokine signaling, among others. Genes encoding proteins involved in adaptive immune responses, such as gamma interferon signaling and costimulation of T cells by the CD28 family, were also altered in response to TCRV infection. Immunoglobulin gene expression was also elevated in the spleens of infected bats, including IgG, IgA, and IgE isotypes. These results indicate an active innate and adaptive immune response to TCRV infection occurred but did not prevent fatal disease. This de novo assembly provides a high-throughput data set of the Jamaican fruit bat and its host response to TCRV infection, which remains a valuable tool to understand the molecular signatures involved in antiviral responses in bats. IMPORTANCE As reservoir hosts of viruses associated with human disease, little is known about the interactions between bats and viruses. Using Jamaican fruit bats infected with Tacaribe virus (TCRV) as a model, we characterized the gene expression responses to infection in different tissues and identified pathways involved with the response to infection. This report is the most detailed gene discovery work in the species to date and the first to describe immune gene expression responses in bats during a pathogenic viral infection.",DOI 10.1128/mSphere.00245-17.
139,"Dexter Hadley, James Pan, Osama El-Sayed, Jihad Aljabban, Imad Aljabban, Tej D Azad, Mohamad O Hadied, Shuaib Raza, Benjamin Abhishek Rayikanti, Bin Chen, Hyojung Paik, Dvir Aran, Jordan Spatz, Daniel Himmelstein, Maryam Panahiazar, Sanchita Bhattacharya, Marina Sirota, Mark A Musen, Atul J Butte",Precision annotation of digital samples in NCBI's gene expression omnibus.,,4,,PMID: 28925997,"The Gene Expression Omnibus (GEO) contains more than two million digital samples from functional genomics experiments amassed over almost two decades. However, individual sample meta-data remains poorly described by unstructured free text attributes preventing its largescale reanalysis. We introduce the Search Tag Analyze Resource for GEO as a web application (http://STARGEO.org) to curate better annotations of sample phenotypes uniformly across different studies, and to use these sample annotations to define robust genomic signatures of disease pathology by meta-analysis. In this paper, we target a small group of biomedical graduate students to show rapid crowd-curation of precise sample annotations across all phenotypes, and we demonstrate the biological validity of these crowd-curated annotations for breast cancer. STARGEO.org makes GEO data findable, accessible, interoperable and reusable (i.e., FAIR) to ultimately facilitate knowledge discovery. Our work demonstrates the utility of crowd-curation and interpretation of open 'big data' under FAIR principles as a first step towards realizing an ideal paradigm of precision medicine.",
140,"Bailiang Li, Yi Cui, Maximilian Diehn, Ruijiang Li",Development and Validation of an Individualized Immune Prognostic Signature in Early-Stage Nonsquamous Non-Small Cell Lung Cancer.,,3,,PMID: 28687838,The prevalence of early-stage non-small cell lung cancer (NSCLC) is expected to increase with recent implementation of annual screening programs. Reliable prognostic biomarkers are needed to identify patients at a high risk for recurrence to guide adjuvant therapy.,
141,"Carlos R Gil Del Alcazar, Sung Jin Huh, Muhammad B Ekram, Anne Trinh, Lin L Liu, Francisco Beca, Xiaoyuan Zi, Minsuk Kwak, Helga Bergholtz, Ying Su, Lina Ding, Hege G Russnes, Andrea L Richardson, Kirsten Babski, Elizabeth Min Hui Kim, Charles H McDonnell, Jon Wagner, Ron Rowberry, Gordon J Freeman, Deborah Dillon, Therese Sorlie, Lisa M Coussens, Judy E Garber, Rong Fan, Kristie Bobolis, D Craig Allred, Joon Jeong, So Yeon Park, Franziska Michor, Kornelia Polyak",Immune Escape in Breast Cancer During In Situ to Invasive Carcinoma Transition.,,7,,PMID: 28652380,"To investigate immune escape during breast tumor progression, we analyzed the composition of leukocytes in normal breast tissues, ductal carcinoma in situ (DCIS), and invasive ductal carcinomas (IDC). We found significant tissue and tumor subtype-specific differences in multiple cell types including T cells and neutrophils. Gene expression profiling of CD45+CD3+ T cells demonstrated a decrease in CD8+ signatures in IDCs. Immunofluorescence analysis showed fewer activated GZMB+CD8+ T cells in IDC than in DCIS, including in matched DCIS and recurrent IDC. T-cell receptor clonotype diversity was significantly higher in DCIS than in IDCs. Immune checkpoint protein TIGIT-expressing T cells were more frequent in DCIS, whereas high PD-L1 expression and amplification of CD274 (encoding PD-L1) was only detected in triple-negative IDCs. Coamplification of a 17q12 chemokine cluster with ERBB2 subdivided HER2+ breast tumors into immunologically and clinically distinct subtypes. Our results show coevolution of cancer cells and the immune microenvironment during tumor progression.Significance: The design of effective cancer immunotherapies requires the understanding of mechanisms underlying immune escape during tumor progression. Here we demonstrate a switch to a less active tumor immune environment during the in situ to invasive breast carcinoma transition, and identify immune regulators and genomic alterations that shape tumor evolution. Cancer Discov; 7(10); 1098-115. ©2017 AACR.See related commentary by Speiser and Verdeil, p. 1062This article is highlighted in the In This Issue feature, p. 1047.",
142,"Lisa Posch, Maryam Panahiazar, Michel Dumontier, Olivier Gevaert",Predicting structured metadata from unstructured metadata.,,2016,,PMID: 28637268,"Enormous amounts of biomedical data have been and are being produced by investigators all over the world. However, one crucial and limiting factor in data reuse is accurate, structured and complete description of the data or data about the data-defined as metadata. We propose a framework to predict structured metadata terms from unstructured metadata for improving quality and quantity of metadata, using the Gene Expression Omnibus (GEO) microarray database. Our framework consists of classifiers trained using term frequency-inverse document frequency (TF-IDF) features and a second approach based on topics modeled using a Latent Dirichlet Allocation model (LDA) to reduce the dimensionality of the unstructured data. Our results on the GEO database show that structured metadata terms can be the most accurately predicted using the TF-IDF approach followed by LDA both outperforming the majority vote baseline. While some accuracy is lost by the dimensionality reduction of LDA, the difference is small for elements with few possible values, and there is a large improvement over the majority classifier baseline. Overall this is a promising approach for metadata prediction that is likely to be applicable to other datasets and has implications for researchers interested in biomedical metadata curation and metadata prediction.",
143,"R Birnbaum, A E Jaffe, Q Chen, J H Shin, J E Kleinman, T M Hyde, D R Weinberger",Investigating the neuroimmunogenic architecture of schizophrenia.,,23,,PMID: 28485405,"The role of the immune system in schizophrenia remains controversial despite numerous studies to date. Most studies have profiled expression of select genes or proteins in peripheral blood, but none have focused on the expression of canonical pathways that mediate overall immune response. The current study used a systematic genetic approach to investigate the role of the immune system in a large sample of post-mortem brain of patients with schizophrenia: RNA sequencing was performed to assess the differential expression of 561 immune genes and 20 immune pathways in dorsolateral prefrontal cortex (DLPFC) (144 schizophrenia and 196 control subjects) and hippocampus (83 schizophrenia and 187 control subjects). The effect of RNA quality on gene expression was found to be highly correlated with the effect of diagnosis even after adjustment for observable RNA quality parameters (i.e. RNA integrity), thus this confounding relationship was statistically controlled using principal components derived from the gene expression matrix. In DLPFC, 23 immune genes were found to be differentially expressed (false discovery rate <0.05), of which seven genes replicated in both directionality and at nominal significance (P<0.05) in an independent post-mortem DLPFC data set (182 schizophrenia and 212 control subjects), although notably at least five of these genes have prominent roles in pathways other than immune function and overall the effect sizes were minimal (fold change <1.1). In the hippocampus, no individual immune genes were identified to be differentially expressed, and in both DLPFC and hippocampus none of the individual immune pathways were relatively differentially expressed. Further, genomic schizophrenia risk profiles scores were not correlated with the expression of individual immune pathways or differentially expressed genes. Overall, past reports claiming a primary pathogenic role of the immune system intrinsic to the brain in schizophrenia could not be confirmed.",
144,"Y Cha, T Erez, I J Reynolds, D Kumar, J Ross, G Koytiger, R Kusko, B Zeskind, S Risso, E Kagan, S Papapetropoulos, I Grossman, D Laifenfeld",Drug repurposing from the perspective of pharmaceutical companies.,,175,,PMID: 28369768,"Drug repurposing holds the potential to bring medications with known safety profiles to new patient populations. Numerous examples exist for the identification of new indications for existing molecules, most stemming from serendipitous findings or focused recent efforts specifically limited to the mode of action of a specific drug. In recent years, the need for new approaches to drug research and development, combined with the advent of big data repositories and associated analytical methods, has generated interest in developing systematic approaches to drug repurposing. A variety of innovative computational methods to enable systematic repurposing screens, experimental as well as through in silico approaches, have emerged. An efficient drug repurposing pipeline requires the combination of access to molecular data, appropriate analytical expertise to enable robust insights, expertise and experimental set-up for validation and clinical development know-how. In this review, we describe some of the main approaches to systematic repurposing and discuss the various players in this field and the need for strategic collaborations to increase the likelihood of success in bringing existing molecules to new indications, as well as the current advantages, considerations and challenges in repurposing as a drug development strategy pursued by pharmaceutical companies.",
145,"Randi Vita, James A Overton, Alessandro Sette, Bjoern Peters",Better living through ontologies at the Immune Epitope Database.,,2017,,PMID: 28365732,"The Immune Epitope Database (IEDB) project incorporates independently developed ontologies and controlled vocabularies into its curation and search interface. This simplifies curation practices, improves the user query experience and facilitates interoperability between the IEDB and other resources. While the use of independently developed ontologies has long been recommended as a best practice, there continues to be a significant number of projects that develop their own vocabularies instead, or that do not fully utilize the power of ontologies that they are using. We describe how we use ontologies in the IEDB, providing a concrete example of the benefits of ontologies in practice.",
146,"Christopher R Bolen, Florian Rubelt, Jason A Vander Heiden, Mark M Davis",The Repertoire Dissimilarity Index as a method to compare lymphocyte receptor repertoires.,,18,,PMID: 28264647,"The B and T cells of the human adaptive immune system leverage a highly diverse repertoire of antigen-specific receptors to protect the human body from pathogens. The sequencing and analysis of immune repertoires is emerging as an important tool to understand immune responses, whether beneficial or harmful (in the case of autoimmunity). However, methods for studying these repertoires, and for directly comparing different immune repertoires, are lacking.",
147,"Jeanette A Stingone, Nancy Mervish, Patricia Kovatch, Deborah L McGuinness, Chris Gennings, Susan L Teitelbaum",Big and disparate data: considerations for pediatric consortia.,,29,,PMID: 28134706,"Increasingly, there is a need for examining exposure disease associations in large, diverse datasets to understand the complex determinants of pediatric disease and disability. Recognizing that children's health research consortia will be important sources of big data, it is crucial for the pediatric research community to be knowledgeable about the challenges and opportunities that they will face. The present review will provide examples of existing children's health consortia, highlight recent pooled analyses conducted by children's health research consortia, address common challenges of pooled analyses, and provide recommendations to advance collective research efforts in pediatric research.",
148,"Ravi D Shankar, Sanchita Bhattacharya, Chethan Jujjavarapu, Sandra Andorf, Jeffery A Wiser, Atul J Butte",RImmPort: an R/Bioconductor package that enables ready-for-analysis immunology research data.,,33,,PMID: 28057685,": Open access to raw clinical and molecular data related to immunological studies has created a tremendous opportunity for data-driven science. We have developed RImmPort that prepares NIAID-funded research study datasets in ImmPort (immport.org) for analysis in R. RImmPort comprises of three main components: (i) a specification of R classes that encapsulate study data, (ii) foundational methods to load data of a specific study and (iii) generic methods to slice and dice data across different dimensions in one or more studies. Furthermore, RImmPort supports open formalisms, such as CDISC standards on the open source bioinformatics platform Bioconductor, to ensure that ImmPort curated study datasets are seamlessly accessible and ready for analysis, thus enabling innovative bioinformatics research in immunology.",
149,"Yoram Vodovotz, Ashley Xia, Elizabeth L Read, Josep Bassaganya-Riera, David A Hafler, Eduardo Sontag, Jin Wang, John S Tsang, Judy D Day, Steven H Kleinstein, Atul J Butte, Matthew C Altman, Ross Hammond, Stuart C Sealfon",Solving Immunology?,,38,,PMID: 27986392,"Emergent responses of the immune system result from the integration of molecular and cellular networks over time and across multiple organs. High-content and high-throughput analysis technologies, concomitantly with data-driven and mechanistic modeling, hold promise for the systematic interrogation of these complex pathways. However, connecting genetic variation and molecular mechanisms to individual phenotypes and health outcomes has proven elusive. Gaps remain in data, and disagreements persist about the value of mechanistic modeling for immunology. Here, we present the perspectives that emerged from the National Institute of Allergy and Infectious Disease (NIAID) workshop 'Complex Systems Science, Modeling and Immunity' and subsequent discussions regarding the potential synergy of high-throughput data acquisition, data-driven modeling, and mechanistic modeling to define new mechanisms of immunological disease and to accelerate the translation of these insights into therapies.",DOI 10.1016/j.it.2016.11.006.
150,"Petter Brodin, Mark M Davis",Human immune system variation.,,17,,PMID: 27916977,"The human immune system is highly variable between individuals but relatively stable over time within a given person. Recent conceptual and technological advances have enabled systems immunology analyses, which reveal the composition of immune cells and proteins in populations of healthy individuals. The range of variation and some specific influences that shape an individual's immune system is now becoming clearer. Human immune systems vary as a consequence of heritable and non-heritable influences, but symbiotic and pathogenic microbes and other non-heritable influences explain most of this variation. Understanding when and how such influences shape the human immune system is key for defining metrics of immunological health and understanding the risk of immune-mediated and infectious diseases.",
151,"Darren A Natale, Cecilia N Arighi, Judith A Blake, Jonathan Bona, Chuming Chen, Sheng-Chih Chen, Karen R Christie, Julie Cowart, Peter D'Eustachio, Alexander D Diehl, Harold J Drabkin, William D Duncan, Hongzhan Huang, Jia Ren, Karen Ross, Alan Ruttenberg, Veronica Shamovsky, Barry Smith, Qinghua Wang, Jian Zhang, Abdelrahman El-Sayed, Cathy H Wu",Protein Ontology (PRO): enhancing and scaling up the representation of protein entities.,,45,,PMID: 27899649,"The Protein Ontology (PRO; http://purl.obolibrary.org/obo/pr) formally defines and describes taxon-specific and taxon-neutral protein-related entities in three major areas: proteins related by evolution; proteins produced from a given gene; and protein-containing complexes. PRO thus serves as a tool for referencing protein entities at any level of specificity. To enhance this ability, and to facilitate the comparison of such entities described in different resources, we developed a standardized representation of proteoforms using UniProtKB as a sequence reference and PSI-MOD as a post-translational modification reference. We illustrate its use in facilitating an alignment between PRO and Reactome protein entities. We also address issues of scalability, describing our first steps into the use of text mining to identify protein-related entities, the large-scale import of proteoform information from expert curated resources, and our ability to dynamically generate PRO terms. Web views for individual terms are now more informative about closely-related terms, including for example an interactive multiple sequence alignment. Finally, we describe recent improvement in semantic utility, with PRO now represented in OWL and as a SPARQL endpoint. These developments will further support the anticipated growth of PRO and facilitate discoverability of and allow aggregation of data relating to protein entities.",
152,"Mengzhu Chen, Xiuying Liu, Jie Du, Xiu-Jie Wang, Lixin Xia",Differentiated regulation of immune-response related genes between LUAD and LUSC subtypes of lung cancers.,,8,,PMID: 27863400,"Lung squamous cell carcinoma (LUSC) and lung adenocarcinoma (LUAD) are the two major subtypes of lung cancer, with LUSC exhibits faster progression rate than LUAD. To investigate the roles of immune-response related genes (IRGs) in lung cancer progression, we used LUAD and LUSC samples at different cancer progression stages, and identified that the expression profiles of IRGs could serve as a better classification marker for cancerous tissues of both LUAD and LUSC. We found that the expression changes of IRGs were different between LUAD and LUSC. Cell cycle promoting genes, including KIFs and proteasomes, showed faster up-regulation in LUSC, whereas immune response promoting genes, including MHC molecules and chemokines, were more rapidly repressed in LUSC. Comparative pathway analysis revealed that members of the Toll-like receptor and T cell receptor signaling pathways exhibited diverged expression changes between LUAD and LUSC, especially at the early cancer stages. Our results revealed the difference of LUAD and LUSC from the immune response point of view, and provided new clues for the differential treatment of LUAD and LUSC.",
153,,,,,,,,
154,"S L Rajasekhar Karna, Peter D'Arpa, Tsute Chen, Li-Wu Qian, Andrea B Fourcaudot, Kazuyoshi Yamane, Ping Chen, Johnathan J Abercrombie, Tao You, Kai P Leung",RNA-Seq Transcriptomic Responses of Full-Thickness Dermal Excision Wounds to Pseudomonas aeruginosa Acute and Biofilm Infection.,,11,,PMID: 27792773,"Pseudomonas aeruginosa infections of wounds in clinical settings are major complications whose outcomes are influenced by host responses that are not completely understood. Herein we evaluated transcriptomic changes of wounds as they counter P. aeruginosa infection-first active infection, and then chronic biofilm infection. We used the dermal full-thickness, rabbit ear excisional wound model. We studied the wound response: towards acute infection at 2, 6, and 24 hrs after inoculating 106 bacteria into day-3 wounds; and, towards more chronic biofilm infection of wounds similarly infected for 24 hrs but then treated with topical antibiotic to coerce biofilm growth and evaluated at day 5 and 9 post-infection. The wounds were analyzed for bacterial counts, expression of P. aeruginosa virulence and biofilm-synthesis genes, biofilm morphology, infiltrating immune cells, re-epithelialization, and genome-wide gene expression (RNA-Seq transcriptome). This analysis revealed that 2 hrs after bacterial inoculation into day-3 wounds, the down-regulated genes (infected vs. non-infected) of the wound edge were nearly all non-coding RNAs (ncRNAs), comprised of snoRNA, miRNA, and RNU6 pseudogenes, and their down-regulation preceded a general down-regulation of skin-enriched coding gene expression. As the active infection intensified, ncRNAs remained overrepresented among down-regulated genes; however, at 6 and 24 hrs they changed to a different set, which overlapped between these times, and excluded RNU6 pseudogenes but included snRNA components of the major and minor spliceosomes. Additionally, the raw counts of multiple types of differentially-expressed ncRNAs increased on post-wounding day 3 in control wounds, but infection suppressed this increase. After 5 and 9 days, these ncRNA counts in control wounds decreased, whereas they increased in the infected, healing-impaired wounds. These data suggest a sequential and coordinated change in the levels of transcripts of multiple major classes of ncRNAs in wound cells transitioning from inflammation to the proliferation phase of healing.",
155,"Inimary T Toby, Mikhail K Levin, Edward A Salinas, Scott Christley, Sanchita Bhattacharya, Felix Breden, Adam Buntzman, Brian Corrie, John Fonner, Namita T Gupta, Uri Hershberg, Nishanth Marthandan, Aaron Rosenfeld, William Rounds, Florian Rubelt, Walter Scarborough, Jamie K Scott, Mohamed Uduman, Jason A Vander Heiden, Richard H Scheuermann, Nancy Monson, Steven H Kleinstein, Lindsay G Cowell",VDJML: a file format with tools for capturing the results of inferring immune receptor rearrangements.,,17,,PMID: 27766961,"The genes that produce antibodies and the immune receptors expressed on lymphocytes are not germline encoded; rather, they are somatically generated in each developing lymphocyte by a process called V(D)J recombination, which assembles specific, independent gene segments into mature composite genes. The full set of composite genes in an individual at a single point in time is referred to as the immune repertoire. V(D)J recombination is the distinguishing feature of adaptive immunity and enables effective immune responses against an essentially infinite array of antigens. Characterization of immune repertoires is critical in both basic research and clinical contexts. Recent technological advances in repertoire profiling via high-throughput sequencing have resulted in an explosion of research activity in the field. This has been accompanied by a proliferation of software tools for analysis of repertoire sequencing data. Despite the widespread use of immune repertoire profiling and analysis software, there is currently no standardized format for output files from V(D)J analysis. Researchers utilize software such as IgBLAST and IMGT/High V-QUEST to perform V(D)J analysis and infer the structure of germline rearrangements. However, each of these software tools produces results in a different file format, and can annotate the same result using different labels. These differences make it challenging for users to perform additional downstream analyses.",
156,"Jie Zheng, Marcelline R Harris, Anna Maria Masci, Yu Lin, Alfred Hero, Barry Smith, Yongqun He",The Ontology of Biological and Clinical Statistics (OBCS) for standardized and reproducible statistical analysis.,,7,,PMID: 27627881,"Statistics play a critical role in biological and clinical research. However, most reports of scientific results in the published literature make it difficult for the reader to reproduce the statistical analyses performed in achieving those results because they provide inadequate documentation of the statistical tests and algorithms applied. The Ontology of Biological and Clinical Statistics (OBCS) is put forward here as a step towards solving this problem.",
157,,,,,,,,
158,"Alexander D Diehl, Terrence F Meehan, Yvonne M Bradford, Matthew H Brush, Wasila M Dahdul, David S Dougall, Yongqun He, David Osumi-Sutherland, Alan Ruttenberg, Sirarat Sarntivijai, Ceri E Van Slyke, Nicole A Vasilevsky, Melissa A Haendel, Judith A Blake, Christopher J Mungall","The Cell Ontology 2016: enhanced content, modularization, and ontology interoperability.",,7,,PMID: 27377652,"The Cell Ontology (CL) is an OBO Foundry candidate ontology covering the domain of canonical, natural biological cell types. Since its inception in 2005, the CL has undergone multiple rounds of revision and expansion, most notably in its representation of hematopoietic cells. For in vivo cells, the CL focuses on vertebrates but provides general classes that can be used for other metazoans, which can be subtyped in species-specific ontologies.",
159,"Hubert Hackl, Pornpimol Charoentong, Francesca Finotello, Zlatko Trajanoski",Computational genomics tools for dissecting tumour-immune cell interactions.,,17,,PMID: 27376489,"Recent breakthroughs in cancer immunotherapy and decreasing costs of high-throughput technologies have sparked intensive research into tumour-immune cell interactions using genomic tools. The wealth of the generated data and the added complexity pose considerable challenges and require computational tools to process, to analyse and to visualize the data. Recently, various tools have been developed and used to mine tumour immunologic and genomic data effectively and to provide novel mechanistic insights. Here, we review computational genomics tools for cancer immunology and provide information on the requirements and functionality in order to assist in the selection of tools and assembly of analytical pipelines.",
160,"Martha Brown, Pascal Hablützel, Ida M Friberg, Anna G Thomason, Alexander Stewart, Justin A Pachebat, Joseph A Jackson",Seasonal immunoregulation in a naturally-occurring vertebrate.,,17,,PMID: 27189372,"Fishes show seasonal patterns of immunity, but such phenomena are imperfectly understood in vertebrates generally, even in humans and mice. As these seasonal patterns may link to infectious disease risk and individual condition, the nature of their control has real practical implications. Here we characterize seasonal dynamics in the expression of conserved vertebrate immunity genes in a naturally-occurring piscine model, the three-spined stickleback.",
161,"Krithika Bhuvaneshwar, Anas Belouali, Varun Singh, Robert M Johnson, Lei Song, Adil Alaoui, Michael A Harris, Robert Clarke, Louis M Weiner, Yuriy Gusev, Subha Madhavan",G-DOC Plus - an integrative bioinformatics platform for precision medicine.,,17,,PMID: 27130330,"G-DOC Plus is a data integration and bioinformatics platform that uses cloud computing and other advanced computational tools to handle a variety of biomedical BIG DATA including gene expression arrays, NGS and medical images so that they can be analyzed in the full context of other omics and clinical information.",
162,,,,,,,,
163,"Nophar Geifman, Atul J Butte",DO CANCER CLINICAL TRIAL POPULATIONS TRULY REPRESENT CANCER PATIENTS? A COMPARISON OF OPEN CLINICAL TRIALS TO THE CANCER GENOME ATLAS.,,21,,PMID: 26776196,"Open clinical trial data offer many opportunities for the scientific community to independently verify published results, evaluate new hypotheses and conduct meta-analyses. These data provide a springboard for scientific advances in precision medicine but the question arises as to how representative clinical trials data are of cancer patients overall. Here we present the integrative analysis of data from several cancer clinical trials and compare these to patient-level data from The Cancer Genome Atlas (TCGA). Comparison of cancer type-specific survival rates reveals that these are overall lower in trial subjects. This effect, at least to some extent, can be explained by the more advanced stages of cancer of trial subjects. This analysis also reveals that for stage IV cancer, colorectal cancer patients have a better chance of survival than breast cancer patients. On the other hand, for all other stages, breast cancer patients have better survival than colorectal cancer patients. Comparison of survival in different stages of disease between the two datasets reveals that subjects with stage IV cancer from the trials dataset have a lower chance of survival than matching stage IV subjects from TCGA. One likely explanation for this observation is that stage IV trial subjects have lower survival rates since their cancer is less likely to respond to treatment. To conclude, we present here a newly available clinical trials dataset which allowed for the integration of patient-level data from many cancer clinical trials. Our comprehensive analysis reveals that cancer-related clinical trials are not representative of general cancer patient populations, mostly due to their focus on the more advanced stages of the disease. These and other limitations of clinical trials data should, perhaps, be taken into consideration in medical research and in the field of precision medicine. ",
164,,,,,,,,
165,"Nophar Geifman, Sanchita Bhattacharya, Atul J Butte",Immune modulators in disease: integrating knowledge from the biomedical literature and gene expression.,,23,,PMID: 26661719,"Cytokines play a central role in both health and disease, modulating immune responses and acting as diagnostic markers and therapeutic targets. This work takes a systems-level approach for integration and examination of immune patterns, such as cytokine gene expression with information from biomedical literature, and applies it in the context of disease, with the objective of identifying potentially useful relationships and areas for future research.",
